tripid,userid,name,trippointid,lat,lon,speed,recordedtimestamp,sequence,enginerpm,shorttermfuelbank1,longtermfuelbank1,throttleposition,relativethrottleposition,runtime,distancewithmil,engineload,mafflowrate,outsidetemperature,enginefuelrate,vin
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f01c8a60-04e7-4f66-8257-ffa497c5bbae,47.69156215,-122.0919955,-255,2018-03-14T00:28:03.2897270Z,1744,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,09406a63-cfe7-4f47-b9f8-93bd014bed4a,47.69156215,-122.0919955,-255,2018-03-14T00:28:03.3029420Z,1745,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d5375bff-0029-43cb-94fc-04f189ed9ade,47.69170585,-122.0920805,-255,2018-03-14T00:28:04.2916220Z,1746,-255,-255,-255,-255,-255,-255,-255,-255,-255,,5,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,dd972918-88d1-4d7e-b721-aa8ac4f8bf3e,47.69170585,-122.0920805,-255,2018-03-14T00:28:04.3054460Z,1747,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f6e9c436-f11a-41f0-8444-cc7af00dc446,47.69183111,-122.0921589,15,2018-03-14T00:28:05.2913840Z,1748,-255,-7,-7,15,-255,-255,-255,0,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9ec4b2dc-6db4-4a23-b219-9247c2fbb031,47.69183111,-122.0921589,-255,2018-03-14T00:28:05.3050690Z,1749,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,436cd2c6-50b1-4eb2-892e-c7eda95d665b,47.69194225,-122.0922391,-255,2018-03-14T00:28:06.2936880Z,1750,-255,-255,-255,2007,11,0,4,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ffdb21f8-6af9-4f8c-9a37-e47fecec768c,47.69194225,-122.0922391,-255,2018-03-14T00:28:06.3069810Z,1751,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,411c7d1b-9c63-4e63-a8a2-affb81a40133,47.69204445,-122.0923158,-255,2018-03-14T00:28:07.2936180Z,1752,-255,-255,-255,-255,-255,-255,-255,-255,13,,4,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c8aee101-e675-444c-8aca-27ae25aeca07,47.69204445,-122.0923158,-255,2018-03-14T00:28:07.3068550Z,1753,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d52ef8a6-94f8-4537-b857-3829086da410,47.69212424,-122.0923866,15,2018-03-14T00:28:08.3057920Z,1754,-255,-7,1079,-255,-255,-255,-255,17,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2973a389-6de9-4947-9816-bef4f77629fe,47.69212424,-122.0923866,-255,2018-03-14T00:28:08.3154500Z,1755,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,41271816-9b9e-49d4-b90b-15468f27abe6,47.69221282,-122.0924608,-255,2018-03-14T00:28:09.3288880Z,1756,-255,-255,-255,2010,-255,0,4,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9d707873-a5a0-4cff-a196-47d1cd98b49e,47.69221282,-122.0924608,-255,2018-03-14T00:28:09.3570570Z,1757,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,76cff56c-e23c-4b92-acdf-671995c191cf,47.69229638,-122.0925267,-255,2018-03-14T00:28:10.3267560Z,1758,-255,-255,-255,-255,-255,-255,-255,-255,-255,,4,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,795d5462-0d6b-48e1-b6ac-1106c9ef1c95,47.69229638,-122.0925267,-255,2018-03-14T00:28:10.3603580Z,1759,-255,-255,-255,-255,-255,-255,-255,4,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d8d8ab0c-6c16-41f0-a05b-82d8c938a54c,47.69237759,-122.0925762,783,2018-03-14T00:28:11.3322530Z,1760,14,-255,19,-255,-255,-255,-255,-7,17,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c01af0ed-25f8-4848-a3d1-5a4e85c40840,47.69237759,-122.0925762,-255,2018-03-14T00:28:11.3649540Z,1761,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1977390a-276c-48d1-b42a-22fe53eb85e9,47.69244102,-122.0926139,2013,2018-03-14T00:28:12.2938000Z,1762,-255,-255,-255,0,0,3,11,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,21a2fb8f-399a-4b4d-9934-87f2448d3aea,47.69244102,-122.0926139,-255,2018-03-14T00:28:12.3069140Z,1763,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,32f75b2d-f502-4c52-ba72-a424ab3b9766,47.69250585,-122.0926499,-255,2018-03-14T00:28:13.2921230Z,1764,-255,-255,-255,-255,-255,-255,-255,-255,-255,,11,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5e9cb7b8-9694-41f0-be14-1f32cd19cbd8,47.69250585,-122.0926499,-255,2018-03-14T00:28:13.3043460Z,1765,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,dab472e3-b6e1-4401-a743-d8a3c5aa8172,47.69257005,-122.0926834,-255,2018-03-14T00:28:14.3036320Z,1766,-255,-255,22,-255,-255,-255,-255,-4,17,,40,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,87f2b8c0-c331-4711-be7e-0fcd09aaf4c7,47.69257005,-122.0926834,-255,2018-03-14T00:28:14.3158130Z,1767,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,daf52a55-a523-4666-8fe7-b8df4ac3bbb3,47.69262734,-122.092722,2016,2018-03-14T00:28:15.2509450Z,1768,36,-255,-255,0,-255,27,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d2e6fc5f-7632-4828-82f1-cc6dbd6d4810,47.69262734,-122.092722,-255,2018-03-14T00:28:15.2579570Z,1769,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a5350290-3202-4f53-81dc-2ca879c1c96c,47.69268893,-122.092754,-255,2018-03-14T00:28:16.2972720Z,1770,-255,-255,-255,-255,-255,-255,10,-255,-255,,10,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7ff57998-3c34-45e9-b4b0-ccb5347c0c1f,47.69268893,-122.092754,-255,2018-03-14T00:28:16.3055330Z,1771,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,58e74478-9ab0-4ad1-b288-cd5c5cea8db2,47.69276713,-122.0927838,-255,2018-03-14T00:28:17.3153600Z,1772,-6,1345,-2,-255,-255,-255,-255,-7,-2,,5,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a429a5c5-7c30-4303-b524-739f4dfb3687,47.69276713,-122.0927838,-255,2018-03-14T00:28:17.3329830Z,1773,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,af769491-4f94-4c15-9437-86313d52d4f6,47.69285473,-122.0928267,-255,2018-03-14T00:28:18.3241380Z,1774,-255,-255,32,0,-255,4,2020,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,fb42873f-1071-487e-9302-575e55273926,47.69285473,-122.0928267,-255,2018-03-14T00:28:18.3531130Z,1775,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,02b42b1a-9d0d-4bcf-bfc6-a7f1818e556f,47.69292895,-122.0929101,-255,2018-03-14T00:28:19.3181300Z,1776,-255,-255,-255,-255,-255,-255,-255,-255,-255,,10,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,94c2cb98-ff8f-417c-881c-ef35e0ecb7b7,47.69292895,-122.0929101,-255,2018-03-14T00:28:19.3441290Z,1777,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,64ac5a37-d64c-431e-bcb1-c1d11d20fb52,47.69296789,-122.0930138,-255,2018-03-14T00:28:20.2808870Z,1778,-255,1384,-3,-255,-255,-255,-255,-3,-3,,40,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,04caf701-1ce5-4e56-8afb-050412747b6c,47.69296789,-122.0930138,-255,2018-03-14T00:28:20.2911290Z,1779,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d6934100-8509-4df1-86c5-a6be9c1ed12a,47.6929875,-122.0931324,2023,2018-03-14T00:28:21.3233730Z,1780,55,-255,30,0,-255,55,2023,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a3a69773-46fa-499a-862a-c26fecf8668f,47.6929875,-122.0931324,-255,2018-03-14T00:28:21.3561320Z,1781,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8aaf5e86-c1c6-460b-af52-aedf185ae4a6,47.69299783,-122.093265,-255,2018-03-14T00:28:22.3326580Z,1782,-255,-255,-255,-255,-255,46,10,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f9120099-d657-4652-ab98-82340b886ec7,47.69299783,-122.093265,-255,2018-03-14T00:28:22.3632820Z,1783,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,23b94648-ee32-4c83-8d81-36bfe4a5c3d4,47.69301853,-122.0934051,-255,2018-03-14T00:28:23.3347300Z,1784,-255,1475,-1,-255,-255,-255,-255,-3,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b88f7cdc-e29b-4d80-bc61-253a52d65649,47.69301853,-122.0934051,-255,2018-03-14T00:28:23.3601790Z,1785,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,71842f81-0a1b-4bfb-b366-cb2b642ccfea,47.69306283,-122.0935525,2026,2018-03-14T00:28:24.3466860Z,1786,59,-255,33,-255,-255,0,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2d8c77e8-0636-417d-94bf-84ee9cf55118,47.69306283,-122.0935525,-255,2018-03-14T00:28:24.3755420Z,1787,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,602ee6cc-35d8-4a28-8637-cc66f33e1f51,47.69310986,-122.0936863,-255,2018-03-14T00:28:25.3255550Z,1788,-255,-255,-255,-255,-255,-255,0,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bb6a402d-81b4-4f61-b8f1-a89a004c3318,47.69310986,-122.0936863,-255,2018-03-14T00:28:25.3546050Z,1789,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,63424a05-59cf-4c40-aca5-4c96683e286a,47.69316418,-122.0938005,-255,2018-03-14T00:28:26.3341890Z,1790,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,fca43148-daae-4291-a393-3e2a79c3e18c,47.69316418,-122.0938005,-255,2018-03-14T00:28:26.3630210Z,1791,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,655ec8aa-7b9c-4a3e-9281-d2c2be2b7227,47.69321111,-122.093911,-255,2018-03-14T00:28:27.3077500Z,1792,-255,46,-255,-255,-255,-255,-255,-255,-255,,92,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,aed0fda5-6a41-4ff9-9edd-b9471ffd68c7,47.69321111,-122.093911,-255,2018-03-14T00:28:27.3357750Z,1793,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,794865c9-e02b-4c8a-a531-b7f6f9feee4b,47.69327145,-122.093998,-3,2018-03-14T00:28:28.3240310Z,1794,-255,1773,41,-255,-255,1752,-255,-255,-3,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b04e088d-62eb-46a7-b849-0d0cceb590fa,47.69327145,-122.093998,-255,2018-03-14T00:28:28.3564760Z,1795,0,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,751395b3-ce5f-4bda-9f4a-f67f2d6522db,47.69334275,-122.094093,35,2018-03-14T00:28:29.3370620Z,1796,-255,-255,-255,10,50,-255,-255,-255,-255,,50,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7645d44d-00d4-4b0c-bcf7-719af5166812,47.69334275,-122.094093,-255,2018-03-14T00:28:29.3665310Z,1797,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,24d09bc0-0c7d-4389-9f78-c165e8784d05,47.6934231,-122.0941872,-255,2018-03-14T00:28:30.3417910Z,1798,-255,-255,-255,-255,48,-255,-255,11,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8a366fe0-4883-4535-96ae-63218bb7b68d,47.6934231,-122.0941872,-255,2018-03-14T00:28:30.3730280Z,1799,-255,-255,-255,-255,-255,-255,-255,-255,-255,,1875,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bc0cb871-c7f7-4974-8a3e-c2595d2d90c7,47.69351018,-122.0942333,-255,2018-03-14T00:28:31.3249130Z,1800,47,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,95affa1b-4284-4bd9-bb5d-a9d81de07838,47.69351018,-122.0942333,-255,2018-03-14T00:28:31.3505510Z,1801,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,960b899e-3ff9-4a06-8c19-41af93d7aa0c,47.69356482,-122.0943191,38,2018-03-14T00:28:32.3426460Z,1802,0,-255,45,-255,-255,-255,44,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,11371343-0c02-4a10-825b-24b1e232843e,47.69356482,-122.0943191,-255,2018-03-14T00:28:32.3719230Z,1803,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c31277e1-dd39-440a-9323-4ec2c298289b,47.69361441,-122.0944118,-255,2018-03-14T00:28:33.3587500Z,1804,-255,-255,-255,-255,-255,-255,34,-255,24,,0,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,121c6878-d8f1-400c-acaa-0e602a60c803,47.69361441,-122.0944118,-255,2018-03-14T00:28:33.3841670Z,1805,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0ac78832-ffa4-45ea-b6f2-bc7db6a86277,47.69366208,-122.0945044,47,2018-03-14T00:28:34.3278700Z,1806,30,-255,-255,-255,-255,-255,-255,32,-255,,-3,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a9235aa0-b978-4d8a-b62c-370314300dd9,47.69366208,-122.0945044,-255,2018-03-14T00:28:34.3586500Z,1807,-255,-255,-255,-5,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7a341a2b-5835-40e7-a84e-317675ad0c60,47.69371389,-122.0946311,10,2018-03-14T00:28:35.3386470Z,1808,23,2036,-255,-255,43,-3,1554,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b59129f4-ace6-463e-b058-637d6b78ac21,47.69371389,-122.0946311,-255,2018-03-14T00:28:35.3647760Z,1809,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,57744d6f-0ab7-4177-9678-244d393e3f02,47.69377325,-122.0947736,-255,2018-03-14T00:28:36.3285560Z,1810,-255,10,-255,-255,-6,23,45,23,0,,2037,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,14ff484e-7811-4980-b3f6-7a39532d3f73,47.69377325,-122.0947736,-255,2018-03-14T00:28:36.3638360Z,1811,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0e28cca6-5181-4ecd-9439-c3c9f965fb1b,47.6938287,-122.0949423,25,2018-03-14T00:28:37.2800880Z,1812,17,-255,-255,-255,-255,-255,-255,-255,41,,1517,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f35b570a-c622-4cf9-bfd0-ceb32a34641f,47.6938287,-122.0949423,-255,2018-03-14T00:28:37.2975770Z,1813,-255,-255,-255,-255,-255,-255,-255,24,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a44b0001-e8be-435d-b66c-d477de938261,47.69386777,-122.0951092,10,2018-03-14T00:28:38.3413130Z,1814,13,-255,0,0,40,-3,1545,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bbe01b44-87ce-441a-802b-86e73c63dad4,47.69386777,-122.0951092,-255,2018-03-14T00:28:38.3708100Z,1815,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4c83e815-b814-4e88-8b00-bad0b44c55f8,47.69388854,-122.0953057,-255,2018-03-14T00:28:39.3274970Z,1816,-255,-255,-255,-255,-10,4,14,4,0,,2040,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8ec5acf9-7238-4fd2-bc9d-910aa70cc4bf,47.69388854,-122.0953057,-255,2018-03-14T00:28:39.3546440Z,1817,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,79009ebf-66d9-474a-803b-5dc4f9f7d0f4,47.69389224,-122.0953948,-255,2018-03-14T00:28:40.3382590Z,1818,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5734431e-13f1-4da0-b875-af46394bb3d7,47.69389224,-122.0953948,-255,2018-03-14T00:28:40.3645640Z,1819,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,69e9783c-8cb6-4668-8803-85ddb4372338,47.69388552,-122.0955113,-255,2018-03-14T00:28:41.3396530Z,1820,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c78ce007-7448-4583-8424-a527894f18e9,47.69388552,-122.0955113,-255,2018-03-14T00:28:41.3645300Z,1821,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c519a7c9-808b-46c4-935c-9148eac8e92d,47.69389169,-122.0956218,-255,2018-03-14T00:28:42.3334750Z,1822,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a5aae607-86ad-486b-931d-a129f9ddf6c2,47.69389169,-122.0956218,-255,2018-03-14T00:28:42.3629120Z,1823,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ad6ec8c9-79fa-4615-b773-f9ca0dd6dc14,47.69389588,-122.0957353,-255,2018-03-14T00:28:43.3493800Z,1824,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7ac5b4c3-cf3a-4657-b937-5216430185b7,47.69389588,-122.0957353,-255,2018-03-14T00:28:43.3760770Z,1825,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9bacd1e1-e8eb-4a44-9191-95ff19f63ab4,47.69390176,-122.0958698,-255,2018-03-14T00:28:44.3220670Z,1826,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a9ec86d5-5264-46ab-a434-4b809a6b1d61,47.69390176,-122.0958698,-255,2018-03-14T00:28:44.3473550Z,1827,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1c1b0a89-4c04-40c8-b03a-8639b17ec888,47.69390485,-122.0959846,-255,2018-03-14T00:28:45.3342940Z,1828,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,76a0dc19-45f2-4926-83b3-e71146241b07,47.69390485,-122.0959846,-255,2018-03-14T00:28:45.3596670Z,1829,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,82807de1-6c68-4603-bc24-af4f3d196121,47.69390758,-122.0961024,-255,2018-03-14T00:28:46.3389440Z,1830,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,-255
